,Energy_Delta,temp,pressure,humidity,wind_speed,clouds_all,SunlightTime/daylength,weather_type,hour,month
84286,109,4.1,1025,93,5.0,98,0.41,4,10,1
84287,70,4.1,1025,93,5.0,98,0.44,4,10,1
84288,73,4.1,1025,93,5.0,98,0.47,4,10,1
84289,112,4.1,1025,90,6.1,97,0.5,4,11,1
84290,79,4.1,1025,90,6.1,97,0.53,4,11,1
84291,66,4.1,1025,90,6.1,97,0.56,4,11,1
84292,73,4.1,1025,90,6.1,97,0.59,4,11,1
84293,226,3.9,1024,90,6.3,95,0.62,4,12,1
84294,537,3.9,1024,90,6.3,95,0.65,4,12,1
84295,325,3.9,1024,90,6.3,95,0.68,4,12,1
84296,158,3.9,1024,90,6.3,95,0.71,4,12,1
84297,127,3.9,1023,91,6.4,99,0.74,4,13,1
84298,146,3.9,1023,91,6.4,99,0.76,4,13,1
84299,103,3.9,1023,91,6.4,99,0.79,4,13,1
84300,60,3.9,1023,91,6.4,99,0.82,4,13,1
84301,34,3.3,1023,91,6.9,97,0.85,4,14,1
84302,14,3.3,1023,91,6.9,97,0.88,4,14,1
84303,13,3.3,1023,91,6.9,97,0.91,4,14,1
84304,7,3.3,1023,91,6.9,97,0.94,4,14,1
84305,2,3.9,1012,95,8.3,100,0.18,5,8,1
84306,19,3.9,1012,95,8.3,100,0.21,5,8,1
84307,44,3.9,1012,95,8.3,100,0.24,5,8,1
84308,121,3.8,1011,96,8.4,100,0.26,5,9,1
84309,97,3.8,1011,96,8.4,100,0.29,5,9,1
84310,60,3.8,1011,96,8.4,100,0.32,5,9,1
84311,90,3.8,1011,96,8.4,100,0.35,5,9,1
84312,71,3.8,1011,95,8.4,100,0.38,5,10,1
84313,75,3.8,1011,95,8.4,100,0.41,5,10,1
84314,98,3.8,1011,95,8.4,100,0.44,5,10,1
84315,67,3.8,1011,95,8.4,100,0.47,5,10,1
84316,42,3.8,1011,94,8.5,100,0.5,4,11,1
84317,68,3.8,1011,94,8.5,100,0.53,4,11,1
84318,75,3.8,1011,94,8.5,100,0.56,4,11,1
84319,66,3.8,1011,94,8.5,100,0.59,4,11,1
84320,40,3.8,1009,94,8.5,100,0.62,4,12,1
84321,26,3.8,1009,94,8.5,100,0.65,4,12,1
84322,46,3.8,1009,94,8.5,100,0.68,4,12,1
84323,36,3.8,1009,94,8.5,100,0.71,4,12,1
84324,57,4.5,1009,93,8.8,100,0.74,4,13,1
84325,56,4.5,1009,93,8.8,100,0.76,4,13,1
84326,89,4.5,1009,93,8.8,100,0.79,4,13,1
84327,58,4.5,1009,93,8.8,100,0.82,4,13,1
84328,53,4.6,1008,91,8.8,97,0.85,5,14,1
84329,55,4.6,1008,91,8.8,97,0.88,5,14,1
84330,63,4.6,1008,91,8.8,97,0.91,5,14,1
84331,40,4.6,1008,91,8.8,97,0.94,5,14,1
84332,13,5.5,1008,89,8.4,92,0.97,5,15,1
84333,13,5.5,1008,89,8.4,92,1.0,5,15,1
84334,23,3.8,1015,81,7.7,39,0.09,2,7,1
84335,51,3.8,1015,81,7.7,39,0.11,2,7,1
84336,138,3.8,1015,81,7.7,39,0.14,2,7,1
84337,1143,3.9,1016,79,7.2,38,0.17,2,8,1
84338,1671,3.9,1016,79,7.2,38,0.2,2,8,1
84339,277,3.9,1016,79,7.2,38,0.23,2,8,1
84340,324,3.9,1016,79,7.2,38,0.26,2,8,1
84341,318,4.5,1018,77,7.4,49,0.29,2,9,1
84342,878,4.5,1018,77,7.4,49,0.31,2,9,1
84343,954,4.5,1018,77,7.4,49,0.34,2,9,1
84344,634,4.5,1018,77,7.4,49,0.37,2,9,1
84345,345,4.7,1019,74,6.7,55,0.4,3,10,1
84346,657,4.7,1019,74,6.7,55,0.43,3,10,1
84347,717,4.7,1019,74,6.7,55,0.46,3,10,1
84348,527,4.7,1019,74,6.7,55,0.49,3,10,1
84349,1924,4.8,1020,69,7.9,36,0.51,2,11,1
84350,3721,4.8,1020,69,7.9,36,0.54,2,11,1
84351,1151,4.8,1020,69,7.9,36,0.57,2,11,1
84352,1606,4.8,1020,69,7.9,36,0.6,2,11,1
84353,3428,4.9,1022,61,8.0,9,0.63,1,12,1
84354,1989,4.9,1022,61,8.0,9,0.66,1,12,1
84355,2450,4.9,1022,61,8.0,9,0.69,1,12,1
84356,2057,4.9,1022,61,8.0,9,0.71,1,12,1
84357,1502,4.8,1022,57,7.8,1,0.74,1,13,1
84358,1068,4.8,1022,57,7.8,1,0.77,1,13,1
84359,760,4.8,1022,57,7.8,1,0.8,1,13,1
84360,662,4.8,1022,57,7.8,1,0.83,1,13,1
84361,968,4.6,1023,58,7.4,3,0.86,1,14,1
84362,781,4.6,1023,58,7.4,3,0.89,1,14,1
84363,143,4.6,1023,58,7.4,3,0.91,1,14,1
84364,185,4.6,1023,58,7.4,3,0.94,1,14,1
84365,87,3.7,1024,61,6.8,2,0.97,1,15,1
84366,37,3.7,1024,61,6.8,2,1.0,1,15,1
84367,18,1.6,1015,100,6.5,100,0.2,5,8,1
84368,37,1.6,1015,100,6.5,100,0.23,5,8,1
84369,62,1.6,1015,100,6.5,100,0.26,5,8,1
84370,51,2.3,1014,99,6.7,100,0.29,5,9,1
84371,139,2.3,1014,99,6.7,100,0.31,5,9,1
84372,69,2.3,1014,99,6.7,100,0.34,5,9,1
84373,91,2.3,1014,99,6.7,100,0.37,5,9,1
84374,101,3.3,1012,98,7.0,100,0.4,5,10,1
84375,82,3.3,1012,98,7.0,100,0.43,5,10,1
84376,98,3.3,1012,98,7.0,100,0.46,5,10,1
84377,61,3.3,1012,98,7.0,100,0.49,5,10,1
84378,49,3.6,1011,97,7.2,100,0.51,5,11,1
84379,49,3.6,1011,97,7.2,100,0.54,5,11,1
84380,62,3.6,1011,97,7.2,100,0.57,5,11,1
84381,63,3.6,1011,97,7.2,100,0.6,5,11,1
84382,44,4.4,1009,96,7.7,100,0.63,5,12,1
84383,61,4.4,1009,96,7.7,100,0.66,5,12,1
84384,52,4.4,1009,96,7.7,100,0.69,5,12,1
84385,65,4.4,1009,96,7.7,100,0.71,5,12,1
84386,58,4.7,1008,96,8.2,100,0.74,4,13,1
84387,56,4.7,1008,96,8.2,100,0.77,4,13,1
84388,48,4.7,1008,96,8.2,100,0.8,4,13,1
84389,23,4.7,1008,96,8.2,100,0.83,4,13,1
84390,11,6.3,1007,95,8.7,100,0.86,5,14,1
84391,62,5.6,1000,72,13.6,99,0.17,4,8,1
84392,102,5.6,1000,72,13.6,99,0.2,4,8,1
84393,96,5.6,1000,72,13.6,99,0.23,4,8,1
84394,141,5.6,1000,72,13.6,99,0.26,4,8,1
84395,140,5.9,1002,68,13.6,97,0.29,4,9,1
84396,160,5.9,1002,68,13.6,97,0.31,4,9,1
84397,247,5.9,1002,68,13.6,97,0.34,4,9,1
84398,335,5.9,1002,68,13.6,97,0.37,4,9,1
84399,1109,6.1,1004,63,13.1,85,0.4,4,10,1
84400,1428,6.1,1004,63,13.1,85,0.43,4,10,1
84401,1485,6.1,1004,63,13.1,85,0.46,4,10,1
84402,725,6.1,1004,63,13.1,85,0.49,4,10,1
84403,1092,6.8,1006,66,12.0,52,0.51,3,11,1
84404,3297,6.8,1006,66,12.0,52,0.54,3,11,1
84405,2812,6.8,1006,66,12.0,52,0.57,3,11,1
84406,3236,6.8,1006,66,12.0,52,0.6,3,11,1
84407,3095,6.8,1007,65,10.2,10,0.63,1,12,1
84408,2650,6.8,1007,65,10.2,10,0.66,1,12,1
84409,2343,6.8,1007,65,10.2,10,0.69,1,12,1
84410,849,6.8,1007,65,10.2,10,0.71,1,12,1
84411,1108,6.8,1008,67,9.3,3,0.74,1,13,1
84412,960,6.8,1008,67,9.3,3,0.77,1,13,1
84413,778,6.8,1008,67,9.3,3,0.8,1,13,1
84414,791,6.8,1008,67,9.3,3,0.83,1,13,1
84415,891,5.8,1009,65,10.9,4,0.86,1,14,1
84416,750,5.8,1009,65,10.9,4,0.89,1,14,1
84417,684,5.8,1009,65,10.9,4,0.91,1,14,1
84418,331,5.8,1009,65,10.9,4,0.94,1,14,1
84419,105,4.8,1010,65,10.1,3,0.97,1,15,1
84420,45,4.8,1010,65,10.1,3,1.0,1,15,1
84421,37,0.7,1005,90,2.2,100,0.11,4,7,1
84422,64,0.7,1005,90,2.2,100,0.14,4,7,1
84423,87,0.8,1005,90,2.6,100,0.17,4,8,1
84424,111,0.8,1005,90,2.6,100,0.19,4,8,1
84425,129,0.8,1005,90,2.6,100,0.22,4,8,1
84426,152,0.8,1005,90,2.6,100,0.25,4,8,1
84427,137,1.8,1004,88,2.0,100,0.28,4,9,1
84428,164,1.8,1004,88,2.0,100,0.31,4,9,1
84429,174,1.8,1004,88,2.0,100,0.33,4,9,1
84430,180,1.8,1004,88,2.0,100,0.36,4,9,1
84431,324,0.9,1004,89,1.6,100,0.39,4,10,1
84432,342,0.9,1004,89,1.6,100,0.42,4,10,1
84433,419,0.9,1004,89,1.6,100,0.44,4,10,1
84434,594,0.9,1004,89,1.6,100,0.47,4,10,1
84435,571,1.2,1004,86,1.2,100,0.5,5,11,1
84436,439,1.2,1004,86,1.2,100,0.53,5,11,1
84437,431,1.2,1004,86,1.2,100,0.56,5,11,1
84438,433,1.2,1004,86,1.2,100,0.58,5,11,1
84439,1041,1.9,1004,87,1.3,98,0.61,5,12,1
84440,737,1.9,1004,87,1.3,98,0.64,5,12,1
84441,369,1.9,1004,87,1.3,98,0.67,5,12,1
84442,151,1.9,1004,87,1.3,98,0.69,5,12,1
84443,143,1.9,1004,85,1.5,71,0.72,5,13,1
84444,96,1.9,1004,85,1.5,71,0.75,5,13,1
84445,109,1.9,1004,85,1.5,71,0.78,5,13,1
84446,81,1.9,1004,85,1.5,71,0.81,5,13,1
84447,81,1.9,1004,85,2.1,27,0.83,2,14,1
84448,298,1.9,1004,85,2.1,27,0.86,2,14,1
84449,220,1.9,1004,85,2.1,27,0.89,2,14,1
84450,130,1.9,1004,85,2.1,27,0.92,2,14,1
84451,15,2.0,1005,88,2.2,31,0.94,2,15,1
84452,15,2.0,1005,88,2.2,31,0.97,2,15,1
84453,5,2.0,1005,88,2.2,31,1.0,2,15,1
84454,30,0.1,1008,97,4.5,94,0.14,5,7,2
84455,54,1.0,1008,96,5.4,99,0.17,5,8,2
84456,147,1.0,1008,96,5.4,99,0.19,5,8,2
84457,255,1.0,1008,96,5.4,99,0.22,5,8,2
84458,211,1.0,1008,96,5.4,99,0.25,5,8,2
84459,268,1.1,1007,94,5.6,98,0.28,4,9,2
84460,399,1.1,1007,94,5.6,98,0.31,4,9,2
84461,603,1.1,1007,94,5.6,98,0.33,4,9,2
84462,693,1.1,1007,94,5.6,98,0.36,4,9,2
84463,505,2.2,1007,91,6.3,98,0.39,4,10,2
84464,332,2.2,1007,91,6.3,98,0.42,4,10,2
84465,333,2.2,1007,91,6.3,98,0.44,4,10,2
84466,290,2.2,1007,91,6.3,98,0.47,4,10,2
84467,309,2.8,1006,90,6.7,97,0.5,5,11,2
84468,251,2.8,1006,90,6.7,97,0.53,5,11,2
84469,245,2.8,1006,90,6.7,97,0.56,5,11,2
84470,320,2.8,1006,90,6.7,97,0.58,5,11,2
84471,288,2.9,1004,91,6.9,100,0.61,5,12,2
84472,160,2.9,1004,91,6.9,100,0.64,5,12,2
84473,204,2.9,1004,91,6.9,100,0.67,5,12,2
84474,190,2.9,1004,91,6.9,100,0.69,5,12,2
84475,140,2.2,1002,92,7.0,100,0.72,5,13,2
84476,124,2.2,1002,92,7.0,100,0.75,5,13,2
84477,64,2.2,1002,92,7.0,100,0.78,5,13,2
84478,55,2.2,1002,92,7.0,100,0.81,5,13,2
84479,33,2.0,1000,97,7.0,100,0.83,5,14,2
84480,29,2.0,1000,97,7.0,100,0.86,5,14,2
84481,16,2.0,1000,97,7.0,100,0.89,5,14,2
84482,70,3.9,998,92,7.5,86,0.14,5,7,2
84483,75,3.3,999,93,7.3,78,0.17,5,8,2
84484,99,3.3,999,93,7.3,78,0.19,5,8,2
84485,164,3.3,999,93,7.3,78,0.22,5,8,2
84486,201,3.3,999,93,7.3,78,0.25,5,8,2
84487,257,3.8,1000,94,6.4,84,0.28,5,9,2
84488,300,3.8,1000,94,6.4,84,0.31,5,9,2
84489,490,3.8,1000,94,6.4,84,0.33,5,9,2
84490,277,3.8,1000,94,6.4,84,0.36,5,9,2
84491,206,4.0,1001,91,6.1,90,0.39,5,10,2
84492,147,4.0,1001,91,6.1,90,0.42,5,10,2
84493,453,4.0,1001,91,6.1,90,0.44,5,10,2
84494,388,4.0,1001,91,6.1,90,0.47,5,10,2
84495,671,3.2,1003,95,5.8,97,0.5,5,11,2
84496,771,3.2,1003,95,5.8,97,0.53,5,11,2
84497,583,3.2,1003,95,5.8,97,0.56,5,11,2
84498,407,3.2,1003,95,5.8,97,0.58,5,11,2
84499,520,3.0,1005,95,4.9,100,0.61,5,12,2
84500,427,3.0,1005,95,4.9,100,0.64,5,12,2
84501,368,3.0,1005,95,4.9,100,0.67,5,12,2
84502,145,3.0,1005,95,4.9,100,0.69,5,12,2
84503,171,3.0,1006,90,5.5,95,0.72,5,13,2
84504,528,3.0,1006,90,5.5,95,0.75,5,13,2
84505,327,3.0,1006,90,5.5,95,0.78,5,13,2
84506,162,3.0,1006,90,5.5,95,0.81,5,13,2
84507,233,2.4,1008,89,5.4,60,0.83,3,14,2
84508,142,2.4,1008,89,5.4,60,0.86,3,14,2
84509,76,2.4,1008,89,5.4,60,0.89,3,14,2
84510,20,2.4,1008,89,5.4,60,0.92,3,14,2
84511,10,1.5,1010,89,6.4,52,0.94,3,15,2
84512,17,0.9,1016,93,4.6,96,0.03,5,6,2
84513,48,1.0,1016,94,4.2,89,0.06,4,7,2
84514,58,1.0,1016,94,4.2,89,0.08,4,7,2
84515,99,1.0,1016,94,4.2,89,0.11,4,7,2
84516,136,1.0,1016,94,4.2,89,0.14,4,7,2
84517,245,1.2,1016,95,3.7,100,0.17,4,8,2
84518,506,1.2,1016,95,3.7,100,0.19,4,8,2
84519,530,1.2,1016,95,3.7,100,0.22,4,8,2
84520,681,1.2,1016,95,3.7,100,0.25,4,8,2
84521,697,2.1,1016,92,4.1,99,0.28,4,9,2
84522,1003,2.1,1016,92,4.1,99,0.31,4,9,2
84523,1733,2.1,1016,92,4.1,99,0.33,4,9,2
84524,2092,2.1,1016,92,4.1,99,0.36,4,9,2
84525,3094,3.9,1015,91,4.6,100,0.39,4,10,2
84526,3124,3.9,1015,91,4.6,100,0.42,4,10,2
84527,2796,3.9,1015,91,4.6,100,0.44,4,10,2
84528,2532,3.9,1015,91,4.6,100,0.47,4,10,2
84529,2028,4.1,1015,90,4.8,100,0.5,4,11,2
84530,1953,4.1,1015,90,4.8,100,0.53,4,11,2
84531,1907,4.1,1015,90,4.8,100,0.56,4,11,2
84532,1890,4.1,1015,90,4.8,100,0.58,4,11,2
84533,1535,5.8,1014,88,5.2,100,0.61,4,12,2
84534,1193,5.8,1014,88,5.2,100,0.64,4,12,2
84535,997,5.8,1014,88,5.2,100,0.67,4,12,2
84536,584,5.8,1014,88,5.2,100,0.69,4,12,2
84537,602,6.0,1014,88,4.6,100,0.72,5,13,2
84538,358,6.0,1014,88,4.6,100,0.75,5,13,2
84539,272,6.0,1014,88,4.6,100,0.78,5,13,2
84540,199,6.0,1014,88,4.6,100,0.81,5,13,2
84541,176,5.8,1013,93,4.2,100,0.83,5,14,2
84542,126,5.8,1013,93,4.2,100,0.86,5,14,2
84543,89,5.8,1013,93,4.2,100,0.89,5,14,2
84544,39,5.8,1013,93,4.2,100,0.92,5,14,2
84545,6,5.0,1012,95,4.2,100,0.94,5,15,2
84546,16,5.1,1008,95,4.2,100,0.08,5,7,2
84547,33,5.1,1008,95,4.2,100,0.11,5,7,2
84548,59,5.1,1008,95,4.2,100,0.14,5,7,2
84549,73,5.1,1008,95,4.5,100,0.17,4,8,2
84550,96,5.1,1008,95,4.5,100,0.19,4,8,2
84551,95,5.1,1008,95,4.5,100,0.22,4,8,2
84552,90,5.1,1008,95,4.5,100,0.25,4,8,2
84553,129,5.8,1008,94,4.7,100,0.28,5,9,2
84554,147,5.8,1008,94,4.7,100,0.31,5,9,2
84555,200,5.8,1008,94,4.7,100,0.33,5,9,2
84556,197,5.8,1008,94,4.7,100,0.36,5,9,2
84557,220,6.0,1008,95,4.7,100,0.39,4,10,2
84558,221,6.0,1008,95,4.7,100,0.42,4,10,2
84559,199,6.0,1008,95,4.7,100,0.44,4,10,2
84560,369,6.0,1008,95,4.7,100,0.47,4,10,2
84561,359,6.2,1008,92,5.7,100,0.5,4,11,2
84562,593,6.2,1008,92,5.7,100,0.53,4,11,2
84563,772,6.2,1008,92,5.7,100,0.56,4,11,2
84564,1173,6.2,1008,92,5.7,100,0.58,4,11,2
84565,859,6.8,1007,90,5.8,100,0.61,4,12,2
84566,1117,6.8,1007,90,5.8,100,0.64,4,12,2
84567,821,6.8,1007,90,5.8,100,0.67,4,12,2
84568,603,6.8,1007,90,5.8,100,0.69,4,12,2
84569,281,6.8,1006,86,5.4,99,0.72,4,13,2
84570,305,6.8,1006,86,5.4,99,0.75,4,13,2
84571,428,6.8,1006,86,5.4,99,0.78,4,13,2
84572,221,6.8,1006,86,5.4,99,0.81,4,13,2
84573,145,6.9,1005,86,6.2,100,0.83,4,14,2
84574,83,6.9,1005,86,6.2,100,0.86,4,14,2
84575,69,6.9,1005,86,6.2,100,0.89,4,14,2
84576,47,6.9,1005,86,6.2,100,0.92,4,14,2
84577,21,7.0,1005,86,6.0,100,0.94,4,15,2
84578,2,7.0,1005,86,6.0,100,0.97,4,15,2
84579,48,2.8,1009,89,7.0,92,0.08,4,7,2
84580,56,2.8,1009,89,7.0,92,0.11,4,7,2
84581,91,2.8,1009,89,7.0,92,0.14,4,7,2
84582,64,2.8,1009,89,7.0,92,0.16,4,7,2
84583,138,2.8,1009,88,7.5,78,0.19,3,8,2
84584,332,2.8,1009,88,7.5,78,0.22,3,8,2
84585,206,2.8,1009,88,7.5,78,0.24,3,8,2
84586,125,2.8,1009,88,7.5,78,0.27,3,8,2
84587,294,2.8,1010,87,8.7,31,0.3,5,9,2
84588,459,2.8,1010,87,8.7,31,0.32,5,9,2
84589,309,2.8,1010,87,8.7,31,0.35,5,9,2
84590,539,2.8,1010,87,8.7,31,0.38,5,9,2
84591,529,3.8,1011,82,6.6,36,0.41,2,10,2
84592,752,3.8,1011,82,6.6,36,0.43,2,10,2
84593,551,3.8,1011,82,6.6,36,0.46,2,10,2
84594,516,3.8,1011,82,6.6,36,0.49,2,10,2
84595,559,3.8,1011,73,7.2,28,0.51,2,11,2
84596,767,3.8,1011,73,7.2,28,0.54,2,11,2
84597,1449,3.8,1011,73,7.2,28,0.57,2,11,2
84598,2057,3.8,1011,73,7.2,28,0.59,2,11,2
84599,1199,4.1,1012,69,7.6,44,0.62,2,12,2
84600,306,4.1,1012,69,7.6,44,0.65,2,12,2
84601,513,4.1,1012,69,7.6,44,0.68,2,12,2
84602,615,4.1,1012,69,7.6,44,0.7,2,12,2
84603,1119,5.3,1012,70,6.9,80,0.73,3,13,2
84604,1034,5.3,1012,70,6.9,80,0.76,3,13,2
84605,591,5.3,1012,70,6.9,80,0.78,3,13,2
84606,327,5.3,1012,70,6.9,80,0.81,3,13,2
84607,213,5.1,1012,70,6.6,94,0.84,4,14,2
84608,78,5.1,1012,70,6.6,94,0.86,4,14,2
84609,79,5.1,1012,70,6.6,94,0.89,4,14,2
84610,79,5.1,1012,70,6.6,94,0.92,4,14,2
84611,13,4.9,1013,70,6.5,65,0.95,3,15,2
84612,5,4.9,1013,70,6.5,65,0.97,3,15,2
84613,18,4.0,1000,92,8.9,100,0.14,5,7,2
84614,42,4.0,1000,92,8.9,100,0.16,5,7,2
84615,67,4.1,999,92,8.7,100,0.19,5,8,2
84616,102,4.1,999,92,8.7,100,0.22,5,8,2
84617,98,4.1,999,92,8.7,100,0.24,5,8,2
84618,75,4.1,999,92,8.7,100,0.27,5,8,2
84619,64,4.7,999,90,8.4,100,0.3,5,9,2
84620,113,4.7,999,90,8.4,100,0.32,5,9,2
84621,163,4.7,999,90,8.4,100,0.35,5,9,2
84622,92,4.7,999,90,8.4,100,0.38,5,9,2
84623,138,5.0,998,90,8.7,98,0.41,5,10,2
84624,216,5.0,998,90,8.7,98,0.43,5,10,2
84625,335,5.0,998,90,8.7,98,0.46,5,10,2
84626,277,5.0,998,90,8.7,98,0.49,5,10,2
84627,236,5.8,997,90,8.4,100,0.51,5,11,2
84628,293,5.8,997,90,8.4,100,0.54,5,11,2
84629,286,5.8,997,90,8.4,100,0.57,5,11,2
84630,153,5.8,997,90,8.4,100,0.59,5,11,2
84631,126,5.9,996,90,8.0,100,0.62,5,12,2
84632,125,5.9,996,90,8.0,100,0.65,5,12,2
84633,77,5.9,996,90,8.0,100,0.68,5,12,2
84634,70,5.9,996,90,8.0,100,0.7,5,12,2
84635,92,6.6,995,91,7.8,100,0.73,5,13,2
84636,52,6.6,995,91,7.8,100,0.76,5,13,2
84637,28,6.6,995,91,7.8,100,0.78,5,13,2
84638,28,6.6,995,91,7.8,100,0.81,5,13,2
84639,45,6.7,992,91,8.0,100,0.84,5,14,2
84640,27,6.7,992,91,8.0,100,0.86,5,14,2
84641,29,6.7,992,91,8.0,100,0.89,5,14,2
84642,24,6.7,992,91,8.0,100,0.92,5,14,2
84643,5,6.8,991,91,8.9,100,0.95,5,15,2
84644,50,1.8,1001,89,6.2,57,0.08,3,7,2
84645,53,1.8,1001,89,6.2,57,0.11,3,7,2
84646,51,1.8,1001,89,6.2,57,0.13,3,7,2
84647,87,1.8,1001,89,6.2,57,0.16,3,7,2
84648,91,2.4,1003,88,6.5,45,0.18,2,8,2
84649,146,2.4,1003,88,6.5,45,0.21,2,8,2
84650,147,2.4,1003,88,6.5,45,0.24,2,8,2
84651,143,2.4,1003,88,6.5,45,0.26,2,8,2
84652,156,2.5,1003,89,6.0,50,0.29,2,9,2
84653,312,2.5,1003,89,6.0,50,0.32,2,9,2
84654,316,2.5,1003,89,6.0,50,0.34,2,9,2
84655,332,2.5,1003,89,6.0,50,0.37,2,9,2
84656,830,3.4,1005,85,6.6,59,0.39,3,10,2
84657,714,3.4,1005,85,6.6,59,0.42,3,10,2
84658,404,3.4,1005,85,6.6,59,0.45,3,10,2
84659,287,3.4,1005,85,6.6,59,0.47,3,10,2
84660,304,3.5,1006,80,7.6,37,0.5,5,11,2
84661,453,3.5,1006,80,7.6,37,0.53,5,11,2
84662,1005,3.5,1006,80,7.6,37,0.55,5,11,2
84663,588,3.5,1006,80,7.6,37,0.58,5,11,2
84664,633,3.6,1007,77,8.8,53,0.61,5,12,2
84665,339,3.6,1007,77,8.8,53,0.63,5,12,2
84666,271,3.6,1007,77,8.8,53,0.66,5,12,2
84667,249,3.6,1007,77,8.8,53,0.68,5,12,2
84668,212,4.5,1008,74,9.1,37,0.71,2,13,2
84669,204,4.5,1008,74,9.1,37,0.74,2,13,2
84670,218,4.5,1008,74,9.1,37,0.76,2,13,2
84671,222,4.5,1008,74,9.1,37,0.79,2,13,2
84672,145,4.4,1010,71,8.1,26,0.82,2,14,2
84673,139,4.4,1010,71,8.1,26,0.84,2,14,2
84674,159,4.4,1010,71,8.1,26,0.87,2,14,2
84675,144,4.4,1010,71,8.1,26,0.89,2,14,2
84676,96,4.4,1011,71,7.8,29,0.92,2,15,2
84677,133,4.4,1011,71,7.8,29,0.95,2,15,2
84678,67,4.4,1011,71,7.8,29,0.97,2,15,2
84679,16,4.4,1011,71,7.8,29,1.0,2,15,2
84680,13,2.6,1019,90,5.7,100,0.05,4,6,2
84681,16,2.6,1018,90,6.2,100,0.08,5,7,2
84682,6,2.6,1018,90,6.2,100,0.11,5,7,2
84683,32,2.6,1018,92,6.8,100,0.21,5,8,2
84684,26,2.6,1018,92,6.8,100,0.24,5,8,2
84685,58,2.6,1018,92,6.8,100,0.26,5,8,2
84686,46,2.7,1017,93,7.2,100,0.29,5,9,2
84687,91,2.7,1017,93,7.2,100,0.32,5,9,2
84688,74,2.7,1017,93,7.2,100,0.34,5,9,2
84689,45,2.7,1017,93,7.2,100,0.37,5,9,2
84690,96,3.6,1016,95,7.7,100,0.39,5,10,2
84691,97,3.6,1016,95,7.7,100,0.42,5,10,2
84692,86,3.6,1016,95,7.7,100,0.45,5,10,2
84693,87,3.6,1016,95,7.7,100,0.47,5,10,2
84694,59,4.5,1016,95,8.0,100,0.5,4,11,2
84695,88,4.5,1016,95,8.0,100,0.53,4,11,2
84696,73,4.5,1016,95,8.0,100,0.55,4,11,2
84697,101,4.5,1016,95,8.0,100,0.58,4,11,2
84698,165,5.5,1016,95,8.1,100,0.61,5,12,2
84699,195,5.5,1016,95,8.1,100,0.63,5,12,2
84700,187,5.5,1016,95,8.1,100,0.66,5,12,2
84701,216,5.5,1016,95,8.1,100,0.68,5,12,2
84702,124,5.6,1016,95,8.1,100,0.71,4,13,2
84703,71,5.6,1016,95,8.1,100,0.74,4,13,2
84704,60,5.6,1016,95,8.1,100,0.76,4,13,2
84705,58,5.6,1016,95,8.1,100,0.79,4,13,2
84706,61,6.6,1016,94,8.3,100,0.82,4,14,2
84707,67,6.6,1016,94,8.3,100,0.84,4,14,2
84708,59,6.6,1016,94,8.3,100,0.87,4,14,2
84709,36,6.6,1016,94,8.3,100,0.89,4,14,2
84710,24,7.4,1016,92,8.4,100,0.92,5,15,2
84711,5,7.4,1016,92,8.4,100,0.95,5,15,2
84712,18,7.5,1020,95,6.4,100,0.13,4,7,2
84713,31,7.5,1020,95,6.4,100,0.16,4,7,2
84714,38,7.6,1020,93,6.4,100,0.18,4,8,2
84715,26,7.6,1020,93,6.4,100,0.21,4,8,2
84716,16,7.6,1020,93,6.4,100,0.24,4,8,2
84717,48,7.6,1020,93,6.4,100,0.26,4,8,2
84718,64,7.7,1019,92,6.5,100,0.29,4,9,2
84719,59,7.7,1019,92,6.5,100,0.32,4,9,2
84720,72,7.7,1019,92,6.5,100,0.34,4,9,2
84721,78,7.7,1019,92,6.5,100,0.37,4,9,2
84722,101,8.5,1019,91,6.3,99,0.39,4,10,2
84723,187,8.5,1019,91,6.3,99,0.42,4,10,2
84724,162,8.5,1019,91,6.3,99,0.45,4,10,2
84725,152,8.5,1019,91,6.3,99,0.47,4,10,2
84726,166,8.4,1019,87,6.9,100,0.5,4,11,2
84727,106,8.4,1019,87,6.9,100,0.53,4,11,2
84728,137,8.4,1019,87,6.9,100,0.55,4,11,2
84729,147,8.4,1019,87,6.9,100,0.58,4,11,2
84730,122,8.4,1019,83,7.0,96,0.61,4,12,2
84731,153,8.4,1019,83,7.0,96,0.63,4,12,2
84732,373,8.4,1019,83,7.0,96,0.66,4,12,2
84733,434,8.4,1019,83,7.0,96,0.68,4,12,2
84734,242,8.4,1019,81,6.9,76,0.71,3,13,2
84735,204,8.4,1019,81,6.9,76,0.74,3,13,2
84736,153,8.4,1019,81,6.9,76,0.76,3,13,2
84737,160,8.4,1019,81,6.9,76,0.79,3,13,2
84738,96,8.6,1018,81,6.6,100,0.82,4,14,2
84739,59,8.6,1018,81,6.6,100,0.84,4,14,2
84740,37,8.6,1018,81,6.6,100,0.87,4,14,2
84741,19,8.6,1018,81,6.6,100,0.89,4,14,2
84742,9,8.5,1019,84,6.5,100,0.92,4,15,2
84743,34,3.6,1018,95,2.7,100,0.08,5,7,2
84744,61,3.6,1018,95,2.7,100,0.11,5,7,2
84745,60,3.6,1018,95,2.7,100,0.13,5,7,2
84746,112,3.6,1018,95,2.7,100,0.16,5,7,2
84747,124,4.7,1017,95,2.5,100,0.18,5,8,2
84748,134,4.7,1017,95,2.5,100,0.21,5,8,2
84749,126,4.7,1017,95,2.5,100,0.24,5,8,2
